gap,coverage,effective_coverage,covered_by,icr,ccr,loc,funcs,branches,mutations,io_calls,logs,spans,metrics,path
0.0000,1.0000,1.0000,,0.0000,0.0000,21,2,0,0,0,0,0,0,apps/secret/pkg/apis/secret/v1beta1/keeper_codec_gen.go
0.0000,1.0000,1.0000,,0.0000,0.0000,49,5,0,0,0,0,0,0,apps/secret/pkg/apis/secret/v1beta1/keeper_status_gen.go
0.0000,1.0000,1.0000,,0.0000,0.0000,47,6,0,0,0,0,0,0,apps/secret/pkg/apis/secret/v1beta1/keeper_spec_gen.go
0.0000,1.0000,1.0000,,0.0000,0.0000,28,4,0,0,0,0,0,0,apps/secret/pkg/decrypt/contracts.go
0.0000,1.0000,1.0000,,0.0000,0.0000,178,5,0,0,0,0,0,0,apps/collections/pkg/apis/collections/v1alpha1/zz_generated.openapi.go
0.0000,1.0000,1.0000,,0.0000,0.0000,21,2,0,0,0,0,0,0,apps/collections/pkg/apis/collections/v1alpha1/stars_codec_gen.go
0.0000,1.0000,1.0000,,0.0000,0.0000,34,4,0,0,0,0,0,0,apps/collections/pkg/apis/collections/v1alpha1/stars_spec_gen.go
0.0000,1.0000,1.0000,,0.0000,0.0000,43,0,0,0,0,0,0,0,apps/correlations/plugin/src/generated/correlation/v0alpha1/correlation_object_gen.ts
0.0000,1.0000,1.0000,,0.0000,0.0000,21,2,0,0,0,0,0,0,apps/correlations/pkg/apis/correlation/v0alpha1/correlation_codec_gen.go
0.0000,1.0000,1.0000,,0.0000,0.0000,93,11,0,0,0,0,0,0,apps/correlations/pkg/apis/correlation/v0alpha1/correlation_spec_gen.go
0.0000,1.0000,1.0000,,0.0000,0.0000,25,2,0,0,0,0,0,0,pkg/generated/informers/externalversions/service/interface.go
0.0000,1.0000,1.0000,,0.0000,0.0000,24,2,0,0,0,0,0,0,pkg/generated/informers/externalversions/service/v0alpha1/interface.go
0.0000,1.0000,1.0000,,0.0000,0.0000,47,2,0,0,0,0,0,0,pkg/generated/listers/service/v0alpha1/externalname.go
0.0000,1.0000,1.0000,,0.0000,0.0000,36,1,0,0,0,0,0,0,pkg/generated/clientset/versioned/scheme/register.go
0.0000,1.0000,1.0000,,0.0000,0.0000,48,1,0,0,0,0,0,0,pkg/generated/clientset/versioned/typed/service/v0alpha1/externalname.go
0.0000,1.0000,1.0000,,0.0000,0.0000,20,2,0,0,0,0,0,0,pkg/generated/clientset/versioned/typed/service/v0alpha1/fake/fake_service_client.go
0.0000,1.0000,1.0000,,0.0000,0.0000,35,1,0,0,0,0,0,0,pkg/generated/clientset/versioned/fake/register.go
0.0000,1.0000,1.0000,,1.4835,2.0000,44,1,4,2,0,1,0,1,pkg/middleware/validate_host.go
0.0000,1.0000,1.0000,,0.8104,1.1667,118,6,13,2,0,2,5,0,pkg/middleware/request_tracing.go
0.0000,1.0000,1.0000,,1.7850,3.6000,176,5,24,18,0,0,0,18,pkg/middleware/request_metrics.go
0.0000,1.0000,1.0000,,0.8995,2.1667,108,6,14,3,0,13,0,0,pkg/middleware/validate_action_url.go
0.0000,1.0000,1.0000,,1.3277,2.0000,103,2,12,1,0,4,0,0,pkg/cmd/grafana-server/commands/target.go
0.0000,1.0000,1.0000,,1.1065,1.4000,159,5,24,1,0,7,0,0,pkg/cmd/grafana-server/commands/cli.go
0.0000,1.0000,1.0000,,0.2435,0.8000,45,10,3,2,0,8,0,0,pkg/cmd/grafana-cli/logger/logger.go
0.0000,1.0000,1.0000,,0.3469,0.8333,58,12,2,8,0,10,0,0,pkg/cmd/grafana-cli/logger/loggerV2.go
0.0000,1.0000,1.0000,,0.0000,0.0000,36,1,0,0,0,0,0,0,pkg/cmd/grafana-cli/runner/runner.go
0.0000,1.0000,1.0000,,0.0000,0.0000,45,0,0,0,0,0,0,0,pkg/cmd/grafana-cli/models/model.go
0.0000,1.0000,1.0000,,1.6777,4.0000,43,1,6,2,0,4,0,0,pkg/cmd/grafana-cli/commands/ls_command.go
0.0000,1.0000,1.0000,,0.9288,1.0000,23,1,4,0,0,1,0,0,pkg/cmd/grafana-cli/commands/listremote_command.go
0.0000,1.0000,1.0000,,0.9231,2.6667,99,6,13,4,0,16,0,0,pkg/cmd/grafana-cli/commands/reset_password_command.go
0.0000,1.0000,1.0000,,1.4729,2.0000,38,1,6,1,0,2,0,0,pkg/cmd/grafana-cli/commands/upgrade_command.go
0.0000,1.0000,1.0000,,1.0414,1.2500,231,4,16,1,0,5,0,0,pkg/cmd/grafana-cli/commands/commands.go
0.0000,1.0000,1.0000,,0.8000,3.0000,28,1,3,0,0,3,0,0,pkg/cmd/grafana-cli/commands/flush_rbac.go
0.0000,1.0000,1.0000,,0.8000,2.0000,24,1,3,0,0,2,0,0,pkg/cmd/grafana-cli/commands/remove_command.go
0.0000,1.0000,1.0000,,1.1885,2.2500,108,4,18,2,0,9,0,0,pkg/cmd/grafana-cli/commands/datamigrations/encrypt_datasource_passwords.go
0.0000,1.0000,1.0000,,2.8239,7.0000,76,1,13,5,2,7,0,0,pkg/cmd/grafana-cli/commands/secretsconsolidation/secretsconsolidation.go
0.0000,1.0000,1.0000,,0.0000,0.0000,43,10,0,0,0,0,0,0,pkg/cmd/grafana-cli/commands/commandstest/fake_ioutil.go
0.0000,1.0000,1.0000,,1.3427,1.6667,115,6,22,6,2,10,0,0,pkg/cmd/grafana-cli/services/api_client.go
0.0000,1.0000,1.0000,,0.6579,0.6667,73,3,3,2,0,2,0,0,pkg/cmd/grafana/main.go
0.0000,1.0000,1.0000,,0.0000,0.5000,20,2,0,0,0,1,0,0,pkg/configprovider/configprovider.go
0.0000,1.0000,1.0000,tracing,1.7244,13.1111,670,9,18,69,0,0,0,118,pkg/infra/metrics/metrics.go
0.0000,1.0000,1.0000,tracing,0.0000,1.0000,36,2,0,0,0,0,0,2,pkg/infra/metrics/frontendmetrics.go
0.0000,1.0000,1.0000,tracing,0.0000,0.0000,22,2,0,0,0,0,0,0,pkg/infra/tracing/tracing_profiling.go
0.0000,1.0000,1.0000,tracing,1.2071,3.6667,336,12,43,11,0,13,31,0,pkg/infra/serverlock/serverlock.go
0.0000,1.0000,1.0000,tracing,0.0000,0.0000,26,1,0,0,0,0,0,0,pkg/infra/httpclient/provider.go
0.0000,1.0000,1.0000,tracing,1.7802,2.5000,113,2,11,6,0,0,0,5,pkg/infra/httpclient/httpclientprovider/datasource_metrics_middleware.go
0.0000,1.0000,1.0000,tracing,0.5052,1.6000,77,5,7,0,0,0,0,8,pkg/infra/httpclient/httpclientprovider/prometheus_metrics_middleware.go
0.0000,1.0000,1.0000,tracing,0.8000,2.0000,27,1,3,0,0,2,0,0,pkg/infra/httpclient/httpclientprovider/grafana_request_id_header_middleware.go
0.0000,1.0000,1.0000,tracing,1.8467,11.0000,54,1,5,4,0,1,10,0,pkg/infra/httpclient/httpclientprovider/tracing_middleware.go
0.0000,1.0000,1.0000,tracing,0.0000,0.0000,22,0,0,0,0,0,0,0,pkg/infra/usagestats/service.go
0.0000,1.0000,1.0000,tracing,1.9082,3.3333,145,3,26,5,1,10,0,0,pkg/infra/usagestats/statscollector/prometheus_flavor.go
0.0000,1.0000,1.0000,tracing,0.9550,1.0000,337,12,30,7,0,11,0,1,pkg/infra/usagestats/statscollector/service.go
0.0000,1.0000,1.0000,tracing,0.9840,1.0000,66,2,4,2,0,2,0,0,pkg/infra/usagestats/statscollector/concurrent_users.go
0.0000,1.0000,1.0000,tracing,1.4226,2.5000,175,6,19,10,2,3,12,0,pkg/infra/usagestats/service/usage_stats.go
0.0000,1.0000,1.0000,tracing,0.2340,1.5000,24,2,1,0,0,1,2,0,pkg/infra/usagestats/service/api.go
0.0000,1.0000,1.0000,tracing,1.7547,3.0000,36,1,7,2,0,3,0,0,pkg/infra/features/openfeature.go
0.0000,1.0000,1.0000,tracing,0.0000,0.0000,24,0,0,0,0,0,0,0,pkg/infra/features/types.go
0.0000,1.0000,1.0000,tracing,0.0000,0.0000,64,0,0,0,0,0,0,0,pkg/infra/features/doc.go
0.0000,1.0000,1.0000,tracing,0.0000,0.0000,25,2,0,0,0,0,0,0,pkg/infra/kvstore/model.go
0.0000,1.0000,1.0000,tracing,1.0030,1.8000,118,5,12,4,0,9,0,0,pkg/infra/kvstore/sql.go
0.0000,1.0000,1.0000,tracing,0.0000,0.0000,50,12,0,0,0,0,0,0,pkg/infra/db/dbtest/dbtest.go
0.0000,1.0000,1.0000,tracing,0.0000,0.0000,25,0,0,0,0,0,0,0,pkg/infra/log/interface.go
0.0000,1.0000,1.0000,tracing,0.2968,0.3000,54,10,0,8,0,3,0,0,pkg/infra/log/logtest/fake.go
0.0000,1.0000,1.0000,,0.0000,0.0000,34,2,0,0,0,0,0,0,pkg/apis/datasource/v0alpha1/types.go
0.0000,1.0000,1.0000,,0.0000,0.0000,87,5,0,0,0,0,0,0,pkg/apis/datasource/v0alpha1/connection.go
0.0000,1.0000,1.0000,,0.0000,0.0000,30,3,0,0,0,0,0,0,pkg/apis/userstorage/v0alpha1/types.go
0.0000,1.0000,1.0000,,0.0000,0.0000,34,0,0,0,0,0,0,0,pkg/apis/iam/v0alpha1/types_sso.go
0.0000,1.0000,1.0000,,0.0000,0.0000,34,0,0,0,0,0,0,0,pkg/apis/iam/v0alpha1/types_team.go
0.0000,1.0000,1.0000,,0.0000,0.0000,39,1,0,0,0,0,0,0,pkg/apis/iam/v0alpha1/types_display.go
0.0000,1.0000,1.0000,,0.0000,0.0000,119,4,0,0,0,0,0,0,pkg/apis/service/v0alpha1/zz_generated.openapi.go
0.0000,1.0000,1.0000,,0.0000,0.0000,30,3,0,0,0,0,0,0,pkg/apis/service/v0alpha1/types.go
0.0000,1.0000,1.0000,,0.0000,0.0000,26,1,0,0,0,0,0,0,pkg/apis/appplugin/v0alpha1/register.go
0.0000,1.0000,1.0000,,0.0000,0.0000,151,4,0,0,0,0,0,0,pkg/apis/appplugin/v0alpha1/zz_generated.openapi.go
0.0000,1.0000,1.0000,,0.0000,0.0000,35,3,0,0,0,0,0,0,pkg/apis/appplugin/v0alpha1/types.go
0.0000,1.0000,1.0000,,0.0000,0.0000,23,1,0,0,0,0,0,0,pkg/operators/register.go
0.0000,1.0000,1.0000,,1.2982,1.6800,582,25,81,36,1,42,0,0,pkg/operators/provisioning/config.go
0.0000,1.0000,1.0000,,1.4802,16.0000,122,1,12,0,0,16,0,0,pkg/operators/provisioning/repo_operator.go
0.0000,1.0000,1.0000,,2.2965,9.6667,324,3,24,20,0,29,0,0,pkg/operators/provisioning/jobs_operator.go
0.0000,1.0000,1.0000,,1.1229,9.0000,80,1,6,0,0,9,0,0,pkg/operators/provisioning/connection_operator.go
0.0000,1.0000,1.0000,,1.4835,1.6667,90,3,12,6,0,5,0,0,pkg/util/json.go
0.0000,1.0000,1.0000,,0.0000,0.0000,33,2,0,0,0,0,0,0,pkg/util/httpclient/client.go
0.0000,1.0000,1.0000,,1.2495,2.0000,150,6,14,12,0,12,0,0,pkg/util/scheduler/scheduler.go
0.0000,1.0000,1.0000,,0.0000,0.0000,34,4,0,0,0,0,0,0,pkg/util/osutil/osutil.go
0.0000,1.0000,1.0000,,0.0000,0.0000,63,11,0,0,0,0,0,0,pkg/util/xorm/session_cond.go
0.0000,1.0000,1.0000,,4.1520,7.0000,213,1,69,28,0,7,0,0,pkg/util/xorm/engine_cond.go
0.0000,1.0000,1.0000,,0.1150,0.3077,71,13,1,2,0,4,0,0,pkg/util/xorm/syslogger.go
0.0000,1.0000,1.0000,,0.0000,0.0000,24,2,0,0,0,0,0,0,pkg/util/xorm/json.go
0.0000,1.0000,1.0000,,3.4335,13.7500,582,4,156,49,0,55,0,0,pkg/util/xorm/session_convert.go
0.0000,1.0000,1.0000,,0.0000,0.0000,37,0,0,0,0,0,0,0,pkg/kinds/dashboard/dashboard_metadata_gen.go
0.0000,1.0000,1.0000,,0.0000,0.0000,37,1,0,0,0,0,0,0,pkg/kinds/dashboard/dashboard_gen.go
0.0000,1.0000,1.0000,,0.0000,0.0000,59,0,0,0,0,0,0,0,pkg/kinds/dashboard/dashboard_status_gen.go
0.0000,1.0000,1.0000,,1.5458,2.0000,326,12,32,40,2,14,10,0,pkg/tsdb/parca/query.go
0.0000,1.0000,1.0000,,0.4222,1.2500,112,8,7,1,0,10,0,0,pkg/tsdb/parca/service.go
0.0000,1.0000,1.0000,,1.6571,16.6667,139,3,14,8,0,27,23,0,pkg/tsdb/parca/resources.go
0.0000,1.0000,1.0000,,0.6751,1.6000,107,5,7,2,0,6,2,0,pkg/tsdb/parca/plugin.go
0.0000,1.0000,1.0000,,0.0000,0.0000,42,1,0,0,0,0,0,0,pkg/tsdb/parca/kinds/dataquery/types_dataquery_gen.go
0.0000,1.0000,1.0000,,0.0000,0.0000,30,4,0,0,0,0,0,0,pkg/tsdb/parca/standalone/datasource.go
0.0000,1.0000,1.0000,,0.4000,2.0000,20,1,1,0,0,2,0,0,pkg/tsdb/parca/standalone/main.go
0.0000,1.0000,1.0000,,1.7547,2.0000,91,2,14,4,0,4,0,0,pkg/tsdb/loki/scopes.go
0.0000,1.0000,1.0000,,1.0342,2.6667,86,3,11,1,0,8,0,0,pkg/tsdb/loki/healthcheck.go
0.0000,1.0000,1.0000,,1.1023,3.0000,262,11,24,15,0,16,17,0,pkg/tsdb/loki/loki.go
0.0000,1.0000,1.0000,,1.7469,2.9000,329,10,42,28,4,25,4,0,pkg/tsdb/loki/api.go
0.0000,1.0000,1.0000,,1.9640,4.3333,152,3,22,10,0,13,0,0,pkg/tsdb/loki/streaming.go
0.0000,1.0000,1.0000,,0.0000,0.0000,80,2,0,0,0,0,0,0,pkg/tsdb/loki/kinds/dataquery/types_dataquery_gen.go
0.0000,1.0000,1.0000,,0.0000,0.0000,31,4,0,0,0,0,0,0,pkg/tsdb/loki/standalone/datasource.go
0.0000,1.0000,1.0000,,0.4000,2.0000,20,1,1,0,0,2,0,0,pkg/tsdb/loki/standalone/main.go
0.0000,1.0000,1.0000,,0.7500,1.0000,25,1,1,1,0,0,0,1,pkg/tsdb/loki/instrumentation/instrumentation.go
0.0000,1.0000,1.0000,,1.9429,2.5000,125,2,24,3,0,5,0,0,pkg/tsdb/cloudwatch/time_series_query.go
0.0000,1.0000,1.0000,,0.0000,0.0000,46,0,0,0,0,0,0,0,pkg/tsdb/cloudwatch/client_factory.go
0.0000,1.0000,1.0000,,0.0000,1.0000,21,3,0,0,0,3,0,0,pkg/tsdb/cloudwatch/mocks/list_metrics_service.go
0.0000,1.0000,1.0000,,0.0000,1.0000,25,3,0,0,0,3,0,0,pkg/tsdb/cloudwatch/mocks/regions.go
0.0000,1.0000,1.0000,,0.0000,0.6000,52,10,0,0,0,6,0,0,pkg/tsdb/cloudwatch/mocks/logs.go
0.0000,1.0000,1.0000,,0.0000,0.0000,51,1,0,0,0,0,0,0,pkg/tsdb/cloudwatch/constants/metrics.go
0.0000,1.0000,1.0000,,0.0000,0.0000,20,0,0,0,0,0,0,0,pkg/tsdb/cloudwatch/models/types.go
0.0000,1.0000,1.0000,,0.0000,0.0000,73,0,0,0,0,0,0,0,pkg/tsdb/cloudwatch/models/api.go
0.0000,1.0000,1.0000,,0.0000,0.0000,37,0,0,0,0,0,0,0,pkg/tsdb/cloudwatch/models/resources/types.go
0.0000,1.0000,1.0000,,0.8000,1.0000,25,1,3,0,0,1,0,0,pkg/tsdb/cloudwatch/models/resources/log_group_fields_resource_request.go
0.0000,1.0000,1.0000,,2.4338,3.0000,71,1,10,7,0,3,0,0,pkg/tsdb/cloudwatch/services/accounts.go
0.0000,1.0000,1.0000,,1.1290,1.7143,157,7,20,7,0,12,0,0,pkg/tsdb/azuremonitor/azuremonitor-resource-handler.go
0.0000,1.0000,1.0000,,1.7509,2.0000,103,3,17,8,0,6,0,0,pkg/tsdb/azuremonitor/routes.go
0.0000,1.0000,1.0000,,1.3967,1.7500,382,16,61,20,4,28,0,0,pkg/tsdb/azuremonitor/azuremonitor.go
0.0000,1.0000,1.0000,,0.4000,2.0000,20,1,1,0,0,2,0,0,pkg/tsdb/azuremonitor/standalone/main.go
0.0000,1.0000,1.0000,,0.0000,0.0000,74,0,0,0,0,0,0,0,pkg/tsdb/azuremonitor/loganalytics/types.go
0.0000,1.0000,1.0000,,2.8238,3.6667,329,3,67,19,0,11,0,0,pkg/tsdb/azuremonitor/loganalytics/azure-response-table-frame.go
0.0000,1.0000,1.0000,,2.0006,2.2778,770,18,137,52,4,35,6,0,pkg/tsdb/azuremonitor/loganalytics/azure-log-analytics-datasource.go
0.0000,1.0000,1.0000,,0.8805,1.5000,77,4,12,0,1,6,0,0,pkg/tsdb/azuremonitor/utils/utils.go
0.0000,1.0000,1.0000,,1.9992,2.5000,147,2,17,6,0,5,0,0,pkg/tsdb/jaeger/querydata.go
0.0000,1.0000,1.0000,,2.1861,2.5000,244,4,59,9,0,10,0,0,pkg/tsdb/jaeger/grpc_client.go
0.0000,1.0000,1.0000,,0.5514,0.8000,78,5,8,0,0,4,0,0,pkg/tsdb/jaeger/callresource.go
0.0000,1.0000,1.0000,,0.6788,1.0000,103,6,11,1,0,6,0,0,pkg/tsdb/jaeger/jaeger.go
0.0000,1.0000,1.0000,,0.0000,0.0000,105,0,0,0,0,0,0,0,pkg/tsdb/jaeger/types/grpc_types.go
0.0000,1.0000,1.0000,,0.0000,0.0000,74,0,0,0,0,0,0,0,pkg/tsdb/jaeger/types/types.go
0.0000,1.0000,1.0000,,0.0000,0.0000,30,4,0,0,0,0,0,0,pkg/tsdb/jaeger/standalone/datasource.go
0.0000,1.0000,1.0000,,0.4000,2.0000,20,1,1,0,0,2,0,0,pkg/tsdb/jaeger/standalone/main.go
0.0000,1.0000,1.0000,,1.8029,2.7333,514,15,63,66,0,23,18,0,pkg/tsdb/grafana-pyroscope-datasource/query.go
0.0000,1.0000,1.0000,,0.6633,1.0909,152,11,19,2,0,12,0,0,pkg/tsdb/grafana-pyroscope-datasource/service.go
0.0000,1.0000,1.0000,,0.8625,3.2000,284,10,28,2,0,11,21,0,pkg/tsdb/grafana-pyroscope-datasource/pyroscopeClient.go
0.0000,1.0000,1.0000,,0.5699,0.6000,77,5,5,2,0,3,0,0,pkg/tsdb/grafana-pyroscope-datasource/profile_metadata.go
0.0000,1.0000,1.0000,,0.0000,0.0000,58,1,0,0,0,0,0,0,pkg/tsdb/grafana-pyroscope-datasource/kinds/dataquery/types_dataquery_gen.go
0.0000,1.0000,1.0000,,0.0000,0.0000,40,7,0,0,0,0,0,0,pkg/tsdb/grafana-pyroscope-datasource/standalone/datasource.go
0.0000,1.0000,1.0000,,0.4000,2.0000,20,1,1,0,0,2,0,0,pkg/tsdb/grafana-pyroscope-datasource/standalone/main.go
0.0000,1.0000,1.0000,,0.4000,1.0000,35,1,1,0,0,1,0,0,pkg/tsdb/grafana-pyroscope-datasource/annotation/throttling.go
0.0000,1.0000,1.0000,,0.9288,2.0000,39,1,4,0,0,2,0,0,pkg/tsdb/grafana-pyroscope-datasource/annotation/sampling.go
0.0000,1.0000,1.0000,,0.0000,0.0000,272,8,0,0,0,0,0,0,pkg/tsdb/cloud-monitoring/kinds/dataquery/types_dataquery_gen.go
0.0000,1.0000,1.0000,,0.0000,0.0000,30,4,0,0,0,0,0,0,pkg/tsdb/cloud-monitoring/standalone/datasource.go
0.0000,1.0000,1.0000,,0.4000,2.0000,20,1,1,0,0,2,0,0,pkg/tsdb/cloud-monitoring/standalone/main.go
0.0000,1.0000,1.0000,,1.3086,1.7500,111,4,15,5,0,7,0,0,pkg/tsdb/influxdb/influxdb.go
0.0000,1.0000,1.0000,,1.9010,2.0000,132,3,25,4,2,6,0,0,pkg/tsdb/influxdb/fsql/fsql.go
0.0000,1.0000,1.0000,,1.8467,2.0000,51,1,5,4,0,2,0,0,pkg/tsdb/influxdb/fsql/query_model.go
0.0000,1.0000,1.0000,,0.8150,1.0000,72,3,5,1,1,3,0,0,pkg/tsdb/influxdb/flux/flux.go
0.0000,1.0000,1.0000,,0.0000,0.0000,52,0,0,0,0,0,0,0,pkg/tsdb/influxdb/models/models.go
0.0000,1.0000,1.0000,,0.0000,0.0000,24,0,0,0,0,0,0,0,pkg/tsdb/influxdb/models/datasource_info.go
0.0000,1.0000,1.0000,,1.2788,2.0000,33,1,4,1,0,2,0,0,pkg/tsdb/influxdb/influxql/querydata/stream_parser.go
0.0000,1.0000,1.0000,,1.3677,2.1667,189,6,29,6,0,13,0,0,pkg/tsdb/grafana-testdata-datasource/resource_handler.go
0.0000,1.0000,1.0000,,0.0000,0.0000,167,1,0,0,0,0,0,0,pkg/tsdb/grafana-testdata-datasource/kinds/query.go
0.0000,1.0000,1.0000,,0.0000,0.0000,38,7,0,0,0,0,0,0,pkg/tsdb/grafana-testdata-datasource/standalone/datasource.go
0.0000,1.0000,1.0000,,0.4000,2.0000,20,1,1,0,0,2,0,0,pkg/tsdb/grafana-testdata-datasource/standalone/main.go
0.0000,1.0000,1.0000,,1.5183,2.2222,262,9,46,14,0,20,0,0,pkg/tsdb/grafana-testdata-datasource/sims/engine.go
0.0000,1.0000,1.0000,,0.3572,0.7143,79,7,6,0,0,5,0,0,pkg/tsdb/zipkin/handler_callresource.go
0.0000,1.0000,1.0000,,0.4890,0.6667,82,6,8,0,0,4,0,0,pkg/tsdb/zipkin/zipkin.go
0.0000,1.0000,1.0000,,1.1951,1.5000,163,6,31,2,0,9,0,0,pkg/tsdb/zipkin/client.go
0.0000,1.0000,1.0000,,0.0000,0.0000,30,4,0,0,0,0,0,0,pkg/tsdb/zipkin/standalone/datasource.go
0.0000,1.0000,1.0000,,0.4000,2.0000,20,1,1,0,0,2,0,0,pkg/tsdb/zipkin/standalone/main.go
0.0000,1.0000,1.0000,,1.2116,4.0000,183,8,27,7,1,22,10,0,pkg/tsdb/tempo/traceql_query.go
0.0000,1.0000,1.0000,,2.1908,16.3333,178,3,26,11,1,31,18,0,pkg/tsdb/tempo/trace.go
0.0000,1.0000,1.0000,,1.2392,2.6364,302,11,26,21,0,17,5,7,pkg/tsdb/tempo/grpc.go
0.0000,1.0000,1.0000,,1.3491,4.2857,169,7,16,19,0,11,19,0,pkg/tsdb/tempo/search_stream.go
0.0000,1.0000,1.0000,,1.0579,1.3333,65,3,9,2,0,4,0,0,pkg/tsdb/tempo/stream_handler.go
0.0000,1.0000,1.0000,,1.7577,15.0000,144,3,19,7,0,18,27,0,pkg/tsdb/tempo/metrics_stream.go
0.0000,1.0000,1.0000,,1.1982,4.3636,339,11,43,6,2,37,11,0,pkg/tsdb/tempo/tempo.go
0.0000,1.0000,1.0000,,0.0000,0.0000,41,7,0,0,0,0,0,0,pkg/tsdb/tempo/standalone/datasource.go
0.0000,1.0000,1.0000,,0.2948,0.3333,41,3,2,0,0,1,0,0,pkg/tsdb/mysql/proxy.go
0.0000,1.0000,1.0000,,2.1286,2.7500,208,4,62,7,0,11,0,0,pkg/tsdb/mysql/macros.go
0.0000,1.0000,1.0000,,0.4000,2.0000,23,1,1,0,0,2,0,0,pkg/tsdb/mysql/standalone/main.go
0.0000,1.0000,1.0000,,1.8352,3.6667,113,3,17,10,0,11,0,0,pkg/tsdb/mysql/sqleng/handler_checkhealth.go
0.0000,1.0000,1.0000,,0.0000,0.0000,25,0,0,0,0,0,0,0,pkg/tsdb/opentsdb/types.go
0.0000,1.0000,1.0000,,2.3877,8.1667,379,6,80,15,5,49,0,0,pkg/tsdb/opentsdb/callresource.go
0.0000,1.0000,1.0000,,1.2709,1.5000,203,6,23,5,1,9,0,0,pkg/tsdb/opentsdb/opentsdb.go
0.0000,1.0000,1.0000,,0.0000,0.0000,30,4,0,0,0,0,0,0,pkg/tsdb/opentsdb/standalone/datasource.go
0.0000,1.0000,1.0000,,1.0764,1.8571,136,7,21,4,1,13,0,0,pkg/tsdb/grafana-postgresql-datasource/tlsmanager.go
0.0000,1.0000,1.0000,,1.4645,2.5556,303,9,36,17,0,23,0,0,pkg/tsdb/grafana-postgresql-datasource/postgres.go
0.0000,1.0000,1.0000,,1.7340,4.0000,110,3,15,9,0,12,0,0,pkg/tsdb/grafana-postgresql-datasource/sqleng/handler_checkhealth.go
0.0000,1.0000,1.0000,,0.2862,0.3000,65,10,4,2,0,3,0,0,pkg/tsdb/prometheus/prometheus.go
0.0000,1.0000,1.0000,,1.4721,1.7500,89,4,19,6,0,7,0,0,pkg/tsdb/prometheus/azureauth/azure.go
0.0000,1.0000,1.0000,,1.6793,2.4444,298,9,44,24,0,15,7,0,pkg/tsdb/graphite/query.go
0.0000,1.0000,1.0000,,1.1229,18.0000,93,1,6,0,0,9,9,0,pkg/tsdb/graphite/healthcheck.go
0.0000,1.0000,1.0000,,1.0063,3.2308,330,13,49,3,0,37,5,0,pkg/tsdb/graphite/resource_handler.go
0.0000,1.0000,1.0000,,2.0288,3.0000,43,1,9,3,0,3,0,0,pkg/tsdb/graphite/utils.go
0.0000,1.0000,1.0000,,0.4000,2.0000,20,1,1,0,0,2,0,0,pkg/tsdb/graphite/standalone/main.go
0.0000,1.0000,1.0000,,0.7641,1.0000,106,5,9,2,0,5,0,0,pkg/tsdb/mssql/mssql.go
0.0000,1.0000,1.0000,,2.0919,2.3333,115,3,20,12,1,7,0,0,pkg/tsdb/mssql/kerberos/kerberos.go
0.0000,1.0000,1.0000,,0.4000,2.0000,23,1,1,0,0,2,0,0,pkg/tsdb/mssql/standalone/main.go
0.0000,1.0000,1.0000,,2.2335,3.0000,44,1,9,5,0,3,0,0,pkg/tsdb/mssql/azure/connection.go
0.0000,1.0000,1.0000,,0.8625,1.6000,163,5,14,1,0,8,0,0,pkg/tsdb/mssql/utils/utils.go
0.0000,1.0000,1.0000,,1.7948,4.0000,112,3,17,9,0,12,0,0,pkg/tsdb/mssql/sqleng/handler_checkhealth.go
0.0000,1.0000,1.0000,,2.0612,2.5000,215,4,66,5,0,10,0,0,pkg/tsdb/mssql/sqleng/macros.go
0.0000,1.0000,1.0000,,1.2788,2.0000,24,1,4,1,0,2,0,0,pkg/plugins/apiserver.go
0.0000,1.0000,1.0000,,0.0000,0.0000,123,7,0,0,0,0,0,0,pkg/plugins/ifaces.go
0.0000,1.0000,1.0000,,2.2239,3.0000,50,0,4,12,0,3,0,0,pkg/plugins/errors.go
0.0000,1.0000,1.0000,,0.2340,1.5000,29,2,1,0,0,1,2,0,pkg/plugins/tracing/tracing.go
0.0000,1.0000,1.0000,,0.0000,0.0000,47,1,0,0,0,0,0,0,pkg/plugins/config/config.go
0.0000,1.0000,1.0000,,0.0000,0.0000,25,0,0,0,0,0,0,0,pkg/plugins/auth/models.go
0.0000,1.0000,1.0000,,0.0000,0.0000,20,1,0,0,0,0,0,0,pkg/plugins/pluginassets/ifaces.go
0.0000,1.0000,1.0000,,0.0000,0.0000,33,0,0,0,0,0,0,0,pkg/plugins/backendplugin/ifaces.go
0.0000,1.0000,1.0000,,0.0000,0.0000,32,4,0,0,0,0,0,0,pkg/plugins/backendplugin/pluginextensionv2/renderer_grpc_plugin.go
0.0000,1.0000,1.0000,,0.4387,1.0000,160,8,4,4,0,4,4,0,pkg/plugins/backendplugin/grpcplugin/client.go
0.0000,1.0000,1.0000,,0.3859,0.4762,135,21,13,5,0,10,0,0,pkg/plugins/backendplugin/grpcplugin/log_wrapper.go
0.0000,1.0000,1.0000,,0.0000,0.0000,22,0,0,0,0,0,0,0,pkg/plugins/codegen/pfs/decl.go
0.0000,1.0000,1.0000,,1.3603,2.0000,208,9,39,7,3,18,0,0,pkg/plugins/storage/fs.go
0.0000,1.0000,1.0000,,1.0552,1.2222,213,9,38,2,0,11,0,0,pkg/plugins/manager/installer.go
0.0000,1.0000,1.0000,,1.4227,3.5000,84,2,7,4,0,3,4,0,pkg/plugins/manager/pipeline/bootstrap/bootstrap.go
