score,loc,avg_cc,cc_ratio,cohesion,concerns,imports,path
12.5756,482,24.67,24.67,0.5550,7,15,vs/platform/agentHost/node/protocolServerHandler.ts
12.4947,3802,2.80,2.80,0.7012,15,69,vs/workbench/api/common/extHostTypeConverters.ts
12.4942,676,17.50,17.50,0.5831,10,4,vs/base/common/uri.ts
12.4237,1410,7.96,7.96,0.6801,15,25,vs/workbench/common/editor.ts
12.2805,645,18.14,18.14,0.3065,3,17,vs/workbench/contrib/chat/browser/chatRepoInfo.ts
12.1733,765,14.83,14.83,0.3168,2,37,vs/workbench/contrib/chat/browser/promptSyntax/hookActions.ts
11.9954,1329,8.00,8.00,0.4464,8,55,vs/workbench/contrib/debug/browser/debugService.ts
11.9455,453,25.00,25.00,0.5182,4,20,vs/workbench/contrib/chat/common/tools/languageModelToolsContribution.ts
11.9141,289,39.00,39.00,0.6677,4,24,vs/workbench/contrib/scm/browser/scmHistoryChatContext.ts
11.8936,646,17.57,17.57,0.4903,2,21,vs/workbench/contrib/mcp/browser/mcpElicitationService.ts
11.8395,303,38.00,38.00,0.5380,3,4,vs/editor/contrib/find/browser/findState.ts
11.8138,709,15.50,15.50,0.5229,3,37,vs/server/node/remoteExtensionHostAgentServer.ts
11.7348,671,16.33,16.33,0.4395,10,9,vs/platform/storage/common/storage.ts
11.7342,341,33.33,33.33,0.6500,5,2,vs/platform/keybinding/common/keybindingResolver.ts
11.6667,442,24.50,24.50,0.4692,3,37,vs/workbench/contrib/debug/browser/debugHover.ts
11.6283,460,23.50,23.50,0.4268,3,35,vs/editor/browser/services/editorWorkerService.ts
11.5374,986,10.60,10.60,0.5369,5,48,vs/workbench/contrib/debug/browser/callStackView.ts
11.5262,294,37.00,37.00,0.5471,8,9,vs/sessions/contrib/fileTreeView/browser/githubFileSystemProvider.ts
11.4136,661,16.60,16.60,0.4960,3,11,vs/editor/common/core/edits/textEdit.ts
11.3591,1016,10.50,10.50,0.5958,4,26,vs/workbench/api/common/extHostMcp.ts
11.3028,460,22.67,22.67,0.5756,7,28,vs/workbench/contrib/snippets/browser/snippetsService.ts
11.2789,458,23.00,23.00,0.5204,5,25,vs/server/node/webClientServer.ts
11.2733,641,16.00,16.00,0.3310,2,50,vs/workbench/contrib/terminal/browser/terminalView.ts
11.2221,2978,3.00,3.00,0.4478,4,130,vs/workbench/contrib/chat/browser/widget/input/chatInputPart.ts
11.0776,641,15.75,15.75,0.6126,3,49,vs/workbench/contrib/files/browser/fileCommands.ts
11.0278,1088,9.19,9.19,0.5926,15,12,vs/base/parts/ipc/common/ipc.ts
11.0271,714,14.00,14.00,0.4356,4,46,vs/workbench/contrib/chat/browser/chatStatus/chatStatusDashboard.ts
11.0075,626,15.43,15.43,0.6431,15,34,vs/workbench/browser/dnd.ts
10.9689,318,33.00,33.00,0.4203,3,12,vs/workbench/contrib/chat/browser/chatEditing/chatEditingExplanationModelManager.ts
10.9525,315,33.00,33.00,0.4700,4,15,vs/workbench/contrib/snippets/browser/snippetsFile.ts
10.7994,1222,8.14,8.14,0.6048,15,0,vs/base/common/json.ts
10.7976,1340,7.00,7.00,0.6094,15,38,vs/workbench/api/browser/mainThreadLanguageFeatures.ts
10.7399,704,14.57,14.57,0.5535,2,18,vs/workbench/api/common/extHostComments.ts
10.7120,444,23.00,23.00,1.0000,1,30,vs/workbench/contrib/chat/browser/widget/input/editor/chatInputEditorContrib.ts
10.6290,731,13.00,13.00,0.4562,6,46,vs/workbench/contrib/debug/browser/variablesView.ts
10.6200,689,13.89,13.89,0.6377,15,14,vs/platform/log/common/log.ts
10.6185,718,13.75,13.75,0.3361,2,32,vs/workbench/contrib/notebook/browser/viewParts/notebookKernelQuickPickStrategy.ts
10.5423,379,26.50,26.50,0.6248,3,17,vs/platform/update/electron-main/abstractUpdateService.ts
10.4709,535,18.67,18.67,0.6432,4,13,vs/editor/browser/viewParts/contentWidgets/contentWidgets.ts
10.4199,1687,5.58,5.58,0.6435,15,11,vs/base/common/event.ts
10.2494,247,40.00,40.00,0.4823,3,6,vs/base/common/observableInternal/reactions/autorunImpl.ts
10.1955,2370,3.84,3.84,0.6218,15,16,vs/base/browser/dom.ts
10.0698,1067,8.50,8.50,0.6590,15,11,vs/workbench/contrib/accessibility/browser/accessibilityConfiguration.ts
10.0613,328,29.00,29.00,0.6826,4,18,vs/workbench/contrib/webviewPanel/browser/webviewWorkbenchService.ts
9.8732,512,18.00,18.00,0.5311,6,16,vs/platform/agentHost/node/copilot/copilotAgentSession.ts
9.8676,323,29.00,29.00,0.5775,4,13,vs/workbench/contrib/scm/browser/menus.ts
9.7595,363,26.50,26.50,1.0000,1,6,vs/platform/quickinput/browser/pickerQuickAccess.ts
9.7342,436,20.00,20.00,0.6633,12,22,vs/workbench/contrib/notebook/browser/viewParts/notebookEditorStickyScroll.ts
9.7305,248,37.00,37.00,0.5218,3,19,vs/workbench/contrib/relauncher/browser/relauncher.contribution.ts
9.6515,356,26.00,26.00,0.5978,2,13,vs/workbench/contrib/terminalContrib/chatAgentTools/browser/tools/commandLineAnalyzer/autoApprove/commandLineAutoApprover.ts
9.6191,468,19.67,19.67,0.4996,4,6,vs/base/common/worker/webWorker.ts
9.5946,348,26.00,26.00,0.4738,2,21,vs/workbench/services/decorations/browser/decorationsService.ts
9.5497,1378,6.00,6.00,0.6731,15,30,vs/workbench/contrib/chat/common/chatService/chatService.ts
9.4652,2018,4.00,4.00,0.4474,5,67,vs/workbench/contrib/userDataProfile/browser/userDataProfilesEditor.ts
9.4116,594,15.20,15.20,0.5487,3,8,vs/editor/common/diff/legacyLinesDiffComputer.ts
9.3830,764,11.08,11.08,0.4786,7,29,vs/workbench/contrib/chat/browser/widget/input/chatModelPicker.ts
9.3469,309,27.00,27.00,0.6643,10,28,vs/workbench/contrib/codeEditor/browser/outline/documentSymbolsTree.ts
9.3036,1065,7.73,7.73,0.5296,13,20,vs/workbench/contrib/preferences/browser/settingsTreeModels.ts
9.0733,274,31.00,31.00,0.6427,2,26,vs/editor/contrib/smartSelect/browser/smartSelect.ts
9.0187,2191,3.50,3.50,0.3190,5,62,vs/editor/browser/widget/codeEditor/codeEditorWidget.ts
8.9457,264,32.00,32.00,0.5493,2,19,vs/workbench/contrib/debug/common/debugger.ts
8.8280,403,21.00,21.00,1.0000,1,21,vs/editor/contrib/quickAccess/browser/gotoSymbolQuickAccess.ts
8.7920,1481,5.33,5.33,0.2868,2,41,vs/platform/quickinput/browser/quickInputList.ts
8.7317,501,16.00,16.00,0.6370,5,25,vs/workbench/contrib/comments/browser/commentThreadZoneWidget.ts
8.7032,1141,6.88,6.88,0.6582,15,1,vs/base/common/oauth.ts
8.6334,353,23.00,23.00,0.7423,6,10,vs/workbench/common/contributions.ts
8.5865,488,15.67,15.67,0.5353,6,35,vs/workbench/contrib/extensions/browser/extensionsViewer.ts
8.5778,1359,5.50,5.50,0.6068,15,17,vs/platform/files/common/files.ts
8.5602,466,17.20,17.20,0.6401,7,7,vs/editor/common/model/textModelSearch.ts
8.5570,742,11.00,11.00,1.0000,1,23,vs/workbench/contrib/chat/browser/actions/chatToolPicker.ts
8.5275,899,8.75,8.75,0.4349,5,18,vs/workbench/contrib/terminal/browser/terminalMenus.ts
8.5076,351,22.50,22.50,0.4997,4,19,vs/platform/userDataSync/common/settingsSync.ts
8.4984,1278,6.00,6.00,0.5985,2,42,vs/editor/common/viewModel/viewModelImpl.ts
8.4813,254,31.00,31.00,0.4108,2,24,vs/workbench/services/contextmenu/electron-browser/contextmenuService.ts
8.4343,537,14.00,14.00,0.7547,15,7,vs/editor/common/textModelEvents.ts
8.3862,209,38.00,38.00,0.6431,2,17,vs/editor/contrib/dnd/browser/dnd.ts
8.3558,541,14.40,14.40,0.4184,3,18,vs/platform/diagnostics/node/diagnosticsService.ts
8.3192,491,15.50,15.50,0.5453,2,33,vs/workbench/contrib/mcp/common/mcpRegistry.ts
8.3086,455,17.50,17.50,0.5355,4,2,vs/editor/common/model/tokens/treeSitter/tokenStore.ts
8.2890,687,11.00,11.00,0.5720,2,35,vs/workbench/contrib/debug/browser/debugConfigurationManager.ts
8.2803,624,11.71,11.71,0.5575,13,14,vs/sessions/contrib/codeReview/browser/codeReviewService.ts
8.2628,877,8.27,8.27,0.6094,14,14,vs/base/parts/ipc/node/ipc.net.ts
8.2465,600,12.40,12.40,0.5139,5,29,vs/editor/contrib/inlineCompletions/browser/model/provideInlineCompletions.ts
8.2152,210,38.00,38.00,0.6391,2,3,vs/workbench/services/themes/common/tokenClassificationExtensionPoint.ts
8.2086,735,9.64,9.64,0.6566,13,26,vs/workbench/contrib/chat/browser/agentSessions/agentSessionsModel.ts
8.2054,1196,6.05,6.05,1.0000,15,15,vs/workbench/contrib/tasks/common/tasks.ts
8.2036,552,13.00,13.00,0.4095,5,42,vs/editor/standalone/browser/standaloneCodeEditor.ts
8.1991,379,19.50,19.50,0.4655,6,25,vs/workbench/contrib/chat/browser/promptSyntax/newPromptFileActions.ts
8.1226,458,15.25,15.25,0.5275,12,28,vs/editor/common/services/editorWebWorker.ts
8.0894,434,16.60,16.60,1.0000,9,29,vs/workbench/contrib/update/browser/update.ts
8.0838,1286,5.38,5.38,0.5139,6,50,vs/workbench/contrib/chat/browser/chatSessions/chatSessions.contribution.ts
8.0397,703,10.38,10.38,0.6557,6,24,vs/editor/contrib/inlineCompletions/browser/model/inlineSuggestionItem.ts
8.0021,1057,7.00,7.00,0.6878,6,15,vs/editor/common/viewModel/viewModelLines.ts
7.9827,401,18.00,18.00,0.5414,7,20,vs/workbench/contrib/chat/browser/accessibility/chatResponseAccessibleView.ts
7.9754,503,15.00,15.00,0.5782,2,15,vs/workbench/contrib/notebook/browser/services/notebookExecutionStateServiceImpl.ts
7.9546,318,24.33,24.33,0.6538,2,2,vs/workbench/contrib/notebook/common/services/notebookCellMatching.ts
7.9327,643,11.00,11.00,0.6410,4,38,vs/workbench/contrib/notebook/browser/controller/editActions.ts
7.9325,267,27.00,27.00,0.3660,5,21,vs/workbench/browser/actions/workspaceCommands.ts
7.8998,871,7.58,7.58,0.6812,15,31,vs/workbench/contrib/mcp/common/mcpTypes.ts
7.8093,346,21.33,21.33,0.6281,4,9,vs/editor/browser/viewParts/selections/selections.ts
7.7279,638,11.00,11.00,0.6205,6,21,vs/workbench/services/search/common/queryBuilder.ts
7.6875,569,12.50,12.50,1.0000,1,35,vs/workbench/contrib/chat/browser/aiCustomization/aiCustomizationManagement.contribution.ts
7.6822,473,14.60,14.60,0.4543,2,36,vs/workbench/services/textMate/browser/textMateTokenizationFeatureImpl.ts
7.6602,682,9.86,9.86,0.6093,6,36,vs/workbench/contrib/chat/browser/actions/chatCodeblockActions.ts
7.6143,386,17.25,17.25,0.5967,15,7,vs/base/common/resources.ts
7.5972,443,16.00,16.00,0.5633,2,20,vs/editor/common/model/bracketPairsTextModelPart/bracketPairsTree/bracketPairsTree.ts
7.5261,814,8.25,8.25,0.5977,7,24,vs/workbench/contrib/chat/common/promptSyntax/utils/promptFilesLocator.ts
7.4974,599,10.50,10.50,0.3885,4,57,vs/workbench/contrib/chat/browser/widget/chatContentParts/chatMarkdownContentPart.ts
7.4363,442,14.00,14.00,0.6868,15,28,vs/workbench/electron-browser/actions/windowActions.ts
7.4166,295,24.00,24.00,0.5734,4,2,vs/editor/contrib/find/browser/replacePattern.ts
7.3675,510,12.25,12.25,0.3799,4,51,vs/workbench/contrib/chat/browser/widget/chatContentParts/chatInlineAnchorWidget.ts
7.2866,1096,6.00,6.00,0.5378,11,3,vs/editor/common/model/intervalTree.ts
7.2591,623,9.80,9.80,0.7652,15,23,vs/workbench/contrib/mergeEditor/browser/commands/commands.ts
7.2473,565,12.00,12.00,0.5908,4,11,vs/base/browser/ui/actionbar/actionbar.ts
7.2372,255,26.50,26.50,0.6612,7,3,vs/base/common/keybindings.ts
7.2030,467,14.44,14.44,0.5103,4,9,vs/workbench/contrib/debug/browser/debugANSIHandling.ts
7.1920,493,14.00,14.00,1.0000,1,16,vs/workbench/api/common/configurationExtensionPoint.ts
7.1504,283,24.00,24.00,0.5263,3,6,vs/editor/common/services/semanticTokensProviderStyling.ts
7.1238,202,31.00,31.00,0.7330,9,23,vs/workbench/contrib/searchEditor/browser/searchEditorActions.ts
7.0327,399,16.50,16.50,0.5631,2,16,vs/platform/terminal/node/terminalEnvironment.ts
6.9616,546,12.17,12.17,0.3056,2,3,vs/editor/standalone/common/monarch/monarchCompile.ts
6.8949,365,16.00,16.00,0.6605,14,18,vs/workbench/browser/parts/notifications/notificationsCommands.ts
6.8934,499,12.33,12.33,0.6839,9,14,vs/workbench/contrib/chat/common/promptSyntax/service/promptsService.ts
6.8700,746,7.86,7.86,0.5656,15,10,vs/platform/agentPlugins/common/pluginParsers.ts
6.8393,314,20.00,20.00,0.2430,2,18,vs/editor/browser/widget/diffEditor/features/movedBlocksLinesFeature.ts
6.8268,710,8.12,8.12,0.6680,15,15,vs/platform/extensionManagement/common/extensionManagement.ts
6.8265,255,24.00,24.00,0.5738,6,20,vs/workbench/api/browser/statusBarExtensionPoint.ts
6.7904,182,35.00,35.00,0.4384,2,12,vs/workbench/contrib/chat/browser/actions/chatCopyActions.ts
6.7852,423,14.00,14.00,0.4272,3,38,vs/workbench/contrib/debug/browser/debugToolBar.ts
6.7807,557,10.12,10.12,0.6758,11,34,vs/platform/actions/browser/menuEntryActionViewItem.ts
6.7598,504,11.62,11.62,0.5767,15,3,vs/platform/agentHost/common/state/protocol/reducers.ts
6.7574,630,10.00,10.00,0.3106,3,9,vs/workbench/contrib/tasks/common/jsonSchema_v2.ts
6.6910,581,10.25,10.25,0.5969,4,29,vs/editor/browser/widget/diffEditor/components/diffEditorViewZones/diffEditorViewZones.ts
6.6748,379,16.00,16.00,0.5768,2,27,vs/editor/contrib/gotoSymbol/browser/peek/referencesController.ts
6.6461,982,6.33,6.33,0.5530,3,11,vs/platform/terminal/common/capabilities/commandDetectionCapability.ts
6.6410,296,21.00,21.00,1.0000,1,25,vs/workbench/contrib/bulkEdit/browser/preview/bulkEdit.contribution.ts
6.6152,325,19.00,19.00,0.4993,3,11,vs/workbench/contrib/chat/common/chatService/chatServiceTelemetry.ts
6.6089,602,9.50,9.50,0.6205,6,33,vs/editor/contrib/inlineCompletions/browser/view/ghostText/ghostTextView.ts
6.5625,393,15.50,15.50,0.6161,6,5,vs/platform/notification/common/notification.ts
6.5496,595,10.00,10.00,0.7015,6,15,vs/platform/dialogs/common/dialogs.ts
6.4811,462,12.50,12.50,0.5755,3,30,vs/workbench/contrib/processExplorer/browser/processExplorerControl.ts
6.4286,582,9.33,9.33,0.6736,15,11,vs/workbench/contrib/chat/common/promptSyntax/hookSchema.ts
6.4044,349,16.00,16.00,0.4983,7,23,vs/sessions/contrib/agentFeedback/browser/agentFeedbackHover.ts
6.3940,478,12.57,12.57,0.3407,2,8,vs/editor/common/viewModel/monospaceLineBreaksComputer.ts
6.3714,664,8.36,8.36,0.5482,9,17,vs/workbench/services/search/node/ripgrepTextSearchEngine.ts
6.3571,519,11.00,11.00,0.4876,2,28,vs/editor/browser/widget/multiDiffEditor/multiDiffEditorWidgetImpl.ts
6.3368,651,8.83,8.83,0.6147,5,16,vs/workbench/contrib/notebook/browser/controller/cellOperations.ts
6.2998,479,12.00,12.00,0.5930,3,20,vs/workbench/contrib/notebook/browser/diff/notebookDiffViewModel.ts
6.2985,918,5.75,5.75,0.5798,12,21,vs/workbench/contrib/notebook/browser/diff/diffElementViewModel.ts
6.2948,342,16.50,16.50,0.5728,4,23,vs/workbench/contrib/chat/browser/actions/chatTitleActions.ts
6.2580,358,16.00,16.00,1.0000,1,32,vs/sessions/contrib/copilotChatSessions/browser/copilotChatSessionsActions.ts
6.2114,409,13.50,13.50,0.5003,2,31,vs/workbench/browser/parts/editor/auxiliaryEditorPart.ts
6.2000,345,17.00,17.00,0.1800,2,2,vs/workbench/contrib/tasks/common/taskTemplates.ts
6.1915,318,18.00,18.00,0.6302,3,15,vs/workbench/contrib/notebook/browser/controller/insertCellActions.ts
6.1905,971,5.61,5.61,0.4121,6,20,vs/base/browser/markdownRenderer.ts
6.1640,518,11.00,11.00,0.4362,2,15,vs/platform/files/node/watcher/nodejs/nodejsWatcherLib.ts
6.1338,385,14.75,14.75,1.0000,1,27,vs/workbench/contrib/terminalContrib/history/browser/terminalRunRecentQuickPick.ts
6.0935,441,12.80,12.80,0.5853,3,13,vs/workbench/services/themes/browser/fileIconThemeData.ts
6.0931,1371,3.40,3.40,0.6731,12,50,vs/workbench/services/extensions/common/abstractExtensionService.ts
6.0866,391,13.00,13.00,0.6058,10,27,vs/workbench/contrib/debug/browser/replViewer.ts
6.0776,668,8.00,8.00,0.5256,6,21,vs/editor/browser/widget/diffEditor/diffEditorViewModel.ts
6.0629,358,15.00,15.00,0.6286,3,30,vs/workbench/contrib/format/browser/formatActionsMultiple.ts
6.0519,471,11.50,11.50,0.4786,2,27,vs/workbench/contrib/comments/browser/commentsEditorContribution.ts
6.0507,379,13.00,13.00,0.7652,15,21,vs/editor/contrib/inlineCompletions/browser/controller/commands.ts
6.0214,545,9.60,9.60,0.6025,9,16,vs/workbench/contrib/chat/common/model/chatViewModel.ts
6.0164,685,8.00,8.00,0.5344,3,18,vs/workbench/services/timer/browser/timerService.ts
5.9864,1195,4.25,4.25,0.6252,15,4,vs/base/common/strings.ts
5.9485,1397,3.50,3.50,0.6639,12,25,vs/editor/browser/editorBrowser.ts
5.8779,754,6.12,6.12,0.4015,15,24,vs/workbench/api/common/extHostTask.ts
5.8624,816,6.40,6.40,1.0000,2,36,vs/workbench/contrib/themes/browser/themes.contribution.ts
5.8584,508,10.25,10.25,0.6543,2,31,vs/workbench/contrib/terminalContrib/quickFix/browser/quickFixAddon.ts
5.8492,1564,3.00,3.00,0.5314,7,46,vs/workbench/contrib/chat/common/promptSyntax/service/promptsServiceImpl.ts
5.8228,798,6.28,6.28,0.5675,12,7,vs/base/browser/ui/grid/grid.ts
5.8213,496,9.40,9.40,0.5043,15,19,vs/workbench/contrib/chat/browser/pluginSources.ts
5.8099,412,13.00,13.00,0.6445,4,11,vs/workbench/contrib/notebook/browser/view/cellParts/cellDnd.ts
5.7901,389,13.33,13.33,0.5662,6,13,vs/editor/common/model/editStack.ts
5.7843,427,12.50,12.50,0.3928,2,13,vs/sessions/contrib/remoteAgentHost/browser/remoteAgentHostActions.ts
5.7523,529,9.44,9.44,0.5352,5,26,vs/workbench/contrib/notebook/browser/contrib/clipboard/notebookClipboard.ts
5.7304,3379,1.00,1.00,0.4743,15,98,vs/workbench/api/common/extHost.protocol.ts
5.7272,333,15.00,15.00,0.5111,5,24,vs/workbench/contrib/notebook/common/notebookEditorModel.ts
5.7211,852,5.20,5.20,0.6371,15,30,vs/workbench/contrib/notebook/browser/notebookBrowser.ts
5.6550,263,20.00,20.00,1.0000,1,23,vs/workbench/contrib/callHierarchy/browser/callHierarchy.contribution.ts
5.6044,507,10.00,10.00,0.5025,7,4,vs/editor/common/core/edits/stringEdit.ts
5.5913,685,6.80,6.80,0.5666,15,5,vs/workbench/services/textfile/common/encoding.ts
5.5812,716,6.30,6.30,0.7183,11,30,vs/editor/contrib/unicodeHighlighter/browser/unicodeHighlighter.ts
5.5810,846,6.00,6.00,1.0000,2,27,vs/platform/userDataSync/common/userDataSyncService.ts
5.5737,739,6.67,6.67,0.5519,2,29,vs/workbench/contrib/chat/common/model/chatSessionStore.ts
5.5549,1184,4.00,4.00,0.6043,6,28,vs/workbench/api/common/extHostTesting.ts
5.5198,775,6.00,6.00,0.5007,5,33,vs/workbench/browser/parts/statusbar/statusbarPart.ts
5.5163,247,20.00,20.00,0.4147,2,22,vs/workbench/contrib/notebook/browser/controller/chat/cellChatActions.ts
5.5105,440,11.00,11.00,0.5581,4,24,vs/workbench/contrib/mergeEditor/browser/view/editors/inputCodeEditorView.ts
5.5040,1003,4.67,4.67,0.5468,7,24,vs/workbench/contrib/terminalContrib/chatAgentTools/browser/tools/monitoring/outputMonitor.ts
5.4920,1486,3.00,3.00,0.6040,4,49,vs/workbench/contrib/chat/browser/tools/languageModelToolsService.ts
5.4897,746,6.46,6.46,0.5424,9,7,vs/base/common/fuzzyScorer.ts
5.4853,436,11.00,11.00,0.5428,4,25,vs/workbench/services/auxiliaryWindow/browser/auxiliaryWindowService.ts
5.4668,353,14.00,14.00,0.6009,7,5,vs/platform/browserView/common/browserView.ts
5.4644,984,4.50,4.50,0.2745,3,47,vs/workbench/contrib/accessibility/browser/accessibleView.ts
5.4615,451,10.14,10.14,0.6518,13,10,vs/platform/tunnel/common/tunnel.ts
5.4564,425,11.33,11.33,0.6211,7,13,vs/workbench/contrib/chat/browser/chatTipCatalog.ts
5.4526,441,10.00,10.00,0.2295,2,50,vs/workbench/contrib/replNotebook/browser/repl.contribution.ts
5.4360,428,11.43,11.43,0.6215,6,10,vs/editor/common/languages/autoIndent.ts
5.3838,718,6.00,6.00,0.4169,3,52,vs/workbench/browser/parts/views/viewPane.ts
5.3753,793,5.63,5.63,0.6584,15,5,vs/base/common/filters.ts
5.3328,566,8.75,8.75,0.5989,2,12,vs/platform/agentHost/node/sshRemoteAgentHostService.ts
5.3313,260,18.50,18.50,0.5748,5,11,vs/workbench/api/common/extHostDocumentData.ts
5.3225,693,6.30,6.30,0.6432,15,8,vs/base/common/glob.ts
5.3103,1033,3.84,3.84,0.6144,15,33,vs/workbench/contrib/notebook/common/notebookCommon.ts
5.2612,452,9.50,9.50,0.4913,6,36,vs/editor/contrib/rename/browser/rename.ts
5.2315,638,6.95,6.95,0.5419,13,2,vs/workbench/contrib/chat/browser/chatDebug/chatDebugFlowGraph.ts
5.2208,524,8.36,8.36,0.4871,7,24,vs/workbench/contrib/chat/browser/actions/createPluginAction.ts
5.2048,1172,3.67,3.67,0.5501,9,23,vs/base/browser/ui/menu/menu.ts
5.1930,571,7.25,7.25,0.6272,12,24,vs/workbench/contrib/chat/common/chatModes.ts
5.1579,275,17.50,17.50,0.6583,1,14,vs/workbench/contrib/inlineCompletions/browser/renameSymbolTrackerService.ts
5.1460,805,5.70,5.70,0.4899,8,2,vs/workbench/contrib/chat/browser/chatDebug/chatDebugFlowLayout.ts
5.1382,539,7.60,7.60,0.6730,15,14,vs/workbench/services/extensions/common/extensions.ts
5.0930,252,19.00,19.00,1.0000,1,17,vs/sessions/contrib/aiCustomizationTreeView/browser/aiCustomizationTreeView.contribution.ts
5.0232,818,5.00,5.00,0.6870,15,7,vs/base/common/lifecycle.ts
5.0030,594,6.90,6.90,0.5025,6,32,vs/workbench/contrib/chat/browser/widget/input/editor/chatPasteProviders.ts
4.9762,171,27.00,27.00,0.7631,3,10,vs/workbench/contrib/tasks/common/taskDefinitionRegistry.ts
4.9528,296,15.33,15.33,0.5233,5,3,vs/editor/common/languages/linkComputer.ts
