score,loc,avg_cc,cc_ratio,cohesion,concerns,imports,path
2.5573,442,5.33,5.33,1.0000,1,1,EFCore/Storage/ExecutionStrategy.cs
2.5527,1947,1.05,1.05,0.5481,2,2,EFCore.Relational/Migrations/MigrationBuilder.cs
2.5421,803,2.92,2.92,1.0000,1,1,EFCore/Metadata/Conventions/RuntimeModelConvention.cs
2.5407,669,2.83,2.83,1.0000,1,4,EFCore/Query/ShapedQueryCompilingExpressionVisitor.cs
2.5053,256,7.83,7.83,1.0000,1,3,EFCore/Metadata/Internal/MemberClassifier.cs
2.5040,312,4.50,4.50,1.0000,1,7,EFCore.Design/Migrations/Design/CSharpMigrationsGenerator.cs
2.4680,123,16.00,16.00,1.0000,1,3,EFCore.Cosmos/Query/Internal/Translators/CosmosVectorSearchTranslator.cs
2.4558,1858,1.05,1.05,1.0000,1,3,EFCore/Metadata/Builders/EntityTypeBuilder`.cs
2.3583,187,8.33,8.33,1.0000,1,5,EFCore.Sqlite.Core/Infrastructure/SpatialiteLoader.cs
2.3486,410,4.14,4.14,1.0000,1,4,EFCore/Metadata/Internal/PropertyAccessorsFactory.cs
2.3464,331,5.12,5.12,1.0000,1,4,EFCore/ChangeTracking/ValueComparer`.cs
2.3343,262,6.43,6.43,1.0000,1,4,EFCore.Relational/Migrations/Internal/MigrationCommandExecutor.cs
2.3300,570,4.00,4.00,1.0000,1,0,EFCore/Metadata/Internal/InternalElementTypeBuilder.cs
2.3295,366,5.82,5.82,1.0000,1,1,EFCore/Query/Internal/QueryOptimizingExpressionVisitor.cs
2.3264,318,4.80,4.80,1.0000,1,5,EFCore.Design/Query/Internal/QueryLocator.cs
2.3210,1221,1.00,1.00,1.0000,1,7,EFCore/Metadata/Builders/OwnedNavigationBuilder`.cs
2.2953,573,2.35,2.35,1.0000,1,6,EFCore.Cosmos/Diagnostics/Internal/CosmosLoggerExtensions.cs
2.2880,234,7.00,7.00,1.0000,1,4,EFCore.Relational/Storage/Internal/DbParameterCollectionExtensions.cs
2.2851,691,2.58,2.58,1.0000,1,3,EFCore.Relational/Metadata/Internal/DbFunction.cs
2.2475,386,3.75,3.75,1.0000,1,5,Microsoft.Data.Sqlite.Core/SqliteValueReader.cs
2.2021,457,4.05,4.05,1.0000,1,2,EFCore.Relational/Query/SqlExpressions/SelectExpression.Helper.cs
2.1890,459,4.33,4.33,1.0000,1,1,EFCore.InMemory/Query/Internal/InMemoryProjectionBindingExpressionVisitor.cs
2.1740,381,4.00,4.00,1.0000,1,4,EFCore.InMemory/Storage/Internal/InMemoryTable.cs
2.1464,501,2.69,2.69,1.0000,1,5,EFCore.Relational/Query/Internal/GroupBySplitQueryingEnumerable.cs
2.1336,942,2.05,2.05,1.0000,1,1,EFCore.SqlServer/Extensions/SqlServerPropertyBuilderExtensions.cs
2.1226,371,4.78,4.78,1.0000,1,2,EFCore/ChangeTracking/Internal/SnapshotFactoryFactory.cs
2.1107,849,1.19,1.19,1.0000,1,7,EFCore.Cosmos/Properties/CosmosStrings.Designer.cs
2.1080,159,12.00,12.00,1.0000,1,1,EFCore/ChangeTracking/Internal/KeyPropagator.cs
2.0967,320,3.58,3.58,1.0000,1,6,Microsoft.Data.Sqlite.Core/SqliteBlob.cs
2.0831,922,1.72,1.72,1.0000,1,3,EFCore.Relational/Design/AnnotationCodeGenerator.cs
2.0784,487,2.62,2.62,1.0000,1,5,EFCore.Relational/Query/Internal/GroupBySingleQueryingEnumerable.cs
