score,loc,avg_cc,cc_ratio,cohesion,concerns,imports,path
0.2060,31,1.00,1.00,1.0000,1,5,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/testing/utilities/testresttemplate/MyTests.java
0.2060,31,1.00,1.00,1.0000,1,5,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/testing/testcontainers/springbeans/MyIntegrationTests.java
0.2060,31,1.00,1.00,1.0000,1,5,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/testing/testcontainers/junitextension/MyIntegrationTests.java
0.2060,31,1.00,1.00,1.0000,1,5,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/messaging/jms/receiving/custom/MyMessageConverter.java
0.2060,31,1.00,1.00,1.0000,1,5,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/web/servlet/springmvc/errorhandling/errorpageswithoutspringmvc/MyFilterConfiguration.kt
0.2060,31,1.00,1.00,1.0000,1,5,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/io/restclient/resttemplate/ssl/MyService.kt
0.2060,31,1.00,1.00,1.0000,1,5,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/testing/testcontainers/springbeans/MyIntegrationTests.kt
0.2060,31,1.00,1.00,1.0000,1,5,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/testing/springbootapplications/autoconfiguredspringdatajpa/withoutdb/MyRepositoryTests.kt
0.2060,31,1.00,1.00,1.0000,1,5,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/actuator/endpoints/security/exposeall/MySecurityConfiguration.kt
0.2060,56,1.00,1.00,1.0000,1,4,module/spring-boot-zipkin/src/main/java/org/springframework/boot/zipkin/docker/compose/ZipkinDockerComposeConnectionDetailsFactory.java
0.2060,53,2.00,2.00,1.0000,1,2,module/spring-boot-devtools/src/main/java/org/springframework/boot/devtools/restart/RestartLauncher.java
0.2060,56,1.00,1.00,1.0000,1,4,cli/spring-boot-cli/src/main/java/org/springframework/boot/cli/command/init/ProjectType.java
0.2050,30,1.00,1.00,1.0000,1,5,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/features/devservices/testcontainers/atdevelopmenttime/devtools/MyContainersConfiguration.kt
0.2050,64,1.25,1.25,1.0000,1,3,core/spring-boot/src/main/java/org/springframework/boot/context/properties/source/FilteredConfigurationPropertiesSource.java
0.2050,130,1.00,1.00,1.0000,1,1,core/spring-boot/src/main/java/org/springframework/boot/logging/LoggingSystemProperty.java
0.2042,21,1.00,1.00,0.5673,1,1,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/io/quartz/MyService.java
0.2040,29,1.00,1.00,1.0000,1,5,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/packaging/nativeimage/advanced/customhints/testing/MyRuntimeHintsTests.java
0.2040,29,1.00,1.00,1.0000,1,5,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/testing/utilities/outputcapture/MyOutputCaptureTests.java
0.2040,29,1.00,1.00,1.0000,1,5,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/testing/springbootapplications/usingapplicationarguments/MyApplicationArgumentTests.java
0.2040,29,1.00,1.00,1.0000,1,5,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/web/servlet/embeddedcontainer/applicationcontext/MyDemoBean.kt
0.2040,29,1.00,1.00,1.0000,1,5,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/io/restclient/resttemplate/customization/MyRestTemplateBuilderConfiguration.kt
0.2040,29,1.00,1.00,1.0000,1,5,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/features/taskexecutionandscheduling/defaultcandidate/MyTaskExecutorConfiguration.kt
0.2040,29,1.00,1.00,1.0000,1,5,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/testing/utilities/outputcapture/MyOutputCaptureTests.kt
0.2040,29,1.00,1.00,1.0000,1,5,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/testing/springbootapplications/usingapplicationarguments/MyApplicationArgumentTests.kt
0.2040,29,1.00,1.00,1.0000,1,5,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/testing/springbootapplications/autoconfiguredwebservices/server/ExampleEndpoint.kt
0.2040,29,1.00,1.00,1.0000,1,5,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/howto/dataaccess/configurecustomdatasource/simple/MyDataSourceConfiguration.kt
0.2040,29,1.00,1.00,1.0000,1,5,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/howto/dataaccess/configurecustomdatasource/builder/MyDataSourceConfiguration.kt
0.2040,29,1.00,1.00,1.0000,1,5,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/data/nosql/neo4j/repositories/MyNeo4jConfiguration.kt
0.2040,54,1.00,1.00,1.0000,1,4,module/spring-boot-neo4j/src/main/java/org/springframework/boot/neo4j/docker/compose/Neo4jEnvironment.java
0.2030,28,1.00,1.00,1.0000,1,5,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/using/usingthespringbootapplicationannotation/individualannotations/MyApplication.kt
0.2030,28,1.00,1.00,1.0000,1,5,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/data/nosql/couchbase/repositories/MyCouchbaseConfiguration.kt
0.2030,78,1.00,1.00,1.0000,1,3,module/spring-boot-micrometer-metrics/src/main/java/org/springframework/boot/micrometer/metrics/autoconfigure/export/elastic/ElasticPropertiesConfigAdapter.java
0.2020,51,2.00,2.00,1.0000,1,2,module/spring-boot-cloudfoundry/src/main/java/org/springframework/boot/cloudfoundry/autoconfigure/actuate/endpoint/AccessLevel.java
0.2020,77,1.00,1.00,1.0000,1,3,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/web/exchanges/Include.java
0.2010,26,1.00,1.00,1.0000,1,5,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/data/sql/jpaandspringdata/enversrepositories/CountryRepository.kt
0.2010,51,1.00,1.00,1.0000,1,4,module/spring-boot-jetty/src/main/java/org/springframework/boot/jetty/servlet/JettyEmbeddedWebAppContext.java
0.2010,42,3.00,3.00,1.0000,1,1,core/spring-boot/src/main/java/org/springframework/boot/json/JsonParserFactory.java
0.2000,50,1.00,1.00,1.0000,1,4,module/spring-boot-liquibase/src/main/java/org/springframework/boot/liquibase/docker/compose/JdbcAdaptingLiquibaseConnectionDetailsFactory.java
0.2000,50,1.00,1.00,1.0000,1,4,module/spring-boot-flyway/src/main/java/org/springframework/boot/flyway/docker/compose/JdbcAdaptingFlywayConnectionDetailsFactory.java
0.2000,50,1.00,1.00,1.0000,1,4,module/spring-boot-micrometer-metrics/src/main/java/org/springframework/boot/micrometer/metrics/autoconfigure/export/humio/HumioPropertiesConfigAdapter.java
0.2000,50,1.00,1.00,1.0000,1,4,cli/spring-boot-cli/src/main/java/org/springframework/boot/cli/command/OptionParsingCommand.java
0.2000,50,1.00,1.00,1.0000,1,4,loader/spring-boot-jarmode-tools/src/main/java/org/springframework/boot/jarmode/tools/ListCommand.java
0.1993,32,1.00,1.00,0.7309,2,0,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/EndpointFilter.java
0.1990,24,1.00,1.00,1.0000,1,5,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/features/externalconfig/typesafeconfigurationproperties/conversion/durations/constructorbinding/MyProperties.kt
0.1990,24,1.00,1.00,1.0000,1,5,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/features/externalconfig/typesafeconfigurationproperties/conversion/datasizes/constructorbinding/MyProperties.kt
0.1980,23,1.00,1.00,1.0000,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/testing/springbootapplications/jmx/SampleApp.java
0.1980,48,1.00,1.00,1.0000,1,4,module/spring-boot-grpc-server/src/main/java/org/springframework/boot/grpc/server/autoconfigure/health/AutoConfiguredHealthCheckedGrpcComponent.java
0.1970,48,1.50,1.50,1.0000,1,3,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/SpringEnvironmentPropertySource.java
0.1970,47,1.00,1.00,1.0000,1,4,module/spring-boot-micrometer-metrics/src/main/java/org/springframework/boot/micrometer/metrics/autoconfigure/export/jmx/JmxPropertiesConfigAdapter.java
0.1970,47,1.00,1.00,1.0000,1,4,configuration-metadata/spring-boot-configuration-metadata/src/main/java/org/springframework/boot/configurationmetadata/SentenceExtractor.java
0.1960,71,1.00,1.00,1.0000,1,3,core/spring-boot-docker-compose/src/main/java/org/springframework/boot/docker/compose/core/DockerCliInspectResponse.java
0.1960,71,1.00,1.00,1.0000,1,3,module/spring-boot-jdbc/src/main/java/org/springframework/boot/jdbc/init/DatabaseInitializationProperties.java
0.1950,35,2.00,2.00,1.0000,1,3,core/spring-boot/src/main/java/org/springframework/boot/context/config/SystemEnvironmentConfigDataLoader.java
0.1950,45,1.00,1.00,1.0000,1,4,core/spring-boot/src/main/java/org/springframework/boot/logging/logback/SpringPropertyAction.java
0.1950,45,1.00,1.00,1.0000,1,4,module/spring-boot-liquibase/src/main/java/org/springframework/boot/liquibase/LiquibaseChangelogMissingFailureAnalyzer.java
0.1950,45,1.00,1.00,1.0000,1,4,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/invoke/MissingParametersException.java
0.1940,44,1.00,1.00,1.0000,1,4,module/spring-boot-r2dbc/src/main/java/org/springframework/boot/r2dbc/docker/compose/SqlServerEnvironment.java
0.1940,44,1.00,1.00,1.0000,1,4,module/spring-boot-jdbc/src/main/java/org/springframework/boot/jdbc/docker/compose/SqlServerEnvironment.java
0.1930,43,1.00,1.00,1.0000,1,4,core/spring-boot-testcontainers/src/main/java/org/springframework/boot/testcontainers/lifecycle/DockerEnvironmentNotFoundFailureAnalyzer.java
0.1930,34,2.00,2.00,1.0000,1,3,core/spring-boot/src/main/java/org/springframework/boot/diagnostics/analyzer/PatternParseFailureAnalyzer.java
0.1930,43,1.00,1.00,1.0000,1,4,module/spring-boot-jpa/src/main/java/org/springframework/boot/jpa/autoconfigure/BootstrapExecutorRequiredFailureAnalyzer.java
0.1930,43,1.00,1.00,1.0000,1,4,module/spring-boot-restclient/src/main/java/org/springframework/boot/restclient/BasicAuthentication.java
0.1928,58,1.60,1.60,1.0000,1,2,buildpack/spring-boot-buildpack-platform/src/main/java/org/springframework/boot/buildpack/platform/docker/type/ContainerReference.java
0.1920,46,2.00,2.00,1.0000,1,2,core/spring-boot/src/main/java/org/springframework/boot/context/properties/ConstructorBound.java
0.1920,42,1.00,1.00,1.0000,1,4,module/spring-boot-security/src/main/java/org/springframework/boot/security/autoconfigure/MissingAlternativeUserDetailsManagerOrUserPropertiesConfigured.java
0.1920,42,1.00,1.00,1.0000,1,4,module/spring-boot-pulsar/src/main/java/org/springframework/boot/pulsar/autoconfigure/DeadLetterPolicyMapper.java
0.1920,42,1.00,1.00,1.0000,1,4,loader/spring-boot-loader-tools/src/main/java/org/springframework/boot/loader/tools/InputStreamSupplier.java
0.1910,41,1.00,1.00,1.0000,1,4,module/spring-boot-jdbc/src/main/java/org/springframework/boot/jdbc/autoconfigure/HikariDriverConfigurationFailureAnalyzer.java
0.1910,66,1.00,1.00,1.0000,1,3,loader/spring-boot-jarmode-tools/src/main/java/org/springframework/boot/jarmode/tools/Layers.java
0.1900,65,1.00,1.00,1.0000,1,3,core/spring-boot/src/main/java/org/springframework/boot/diagnostics/AbstractFailureAnalyzer.java
0.1900,40,1.00,1.00,1.0000,1,4,loader/spring-boot-jarmode-tools/src/main/java/org/springframework/boot/jarmode/tools/ListLayersCommand.java
0.1893,49,2.33,2.33,1.0000,1,1,module/spring-boot-web-server/src/main/java/org/springframework/boot/web/server/servlet/ContextPath.java
0.1890,48,1.33,1.33,1.0000,1,3,core/spring-boot/src/main/java/org/springframework/boot/context/properties/source/AliasedIterableConfigurationPropertySource.java
0.1890,39,1.00,1.00,1.0000,1,4,core/spring-boot/src/main/java/org/springframework/boot/logging/logback/SpringProfileAction.java
0.1890,39,1.00,1.00,1.0000,1,4,loader/spring-boot-loader/src/main/java/org/springframework/boot/loader/net/protocol/jar/UrlJarEntry.java
0.1890,39,1.00,1.00,1.0000,1,4,test-support/spring-boot-test-support/src/main/java/org/springframework/boot/testsupport/classpath/resources/ResourceContent.java
0.1886,124,1.12,1.12,1.0000,1,0,loader/spring-boot-loader/src/main/java/org/springframework/boot/loader/log/DebugLogger.java
0.1880,63,1.00,1.00,1.0000,1,3,core/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/DataObjectBinder.java
0.1870,37,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/data/nosql/neo4j/connecting/MyBean.kt
0.1870,62,1.00,1.00,1.0000,1,3,core/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/AbstractBindHandler.java
0.1870,37,1.00,1.00,1.0000,1,4,module/spring-boot-mongodb/src/main/java/org/springframework/boot/mongodb/testcontainers/DeprecatedMongoDbContainerConnectionDetailsFactory.java
0.1870,58,1.50,1.50,1.0000,1,2,loader/spring-boot-loader/src/main/java/org/springframework/boot/loader/zip/ByteArrayDataBlock.java
0.1867,52,1.67,1.67,1.0000,1,2,core/spring-boot/src/main/java/org/springframework/boot/thread/Threading.java
0.1850,35,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/howto/traditionaldeployment/convertexistingapplication/both/MyApplication.kt
0.1850,35,1.00,1.00,1.0000,1,4,core/spring-boot-testcontainers/src/testFixtures/java/org/springframework/boot/testcontainers/service/connection/TestContainerConnectionSource.java
0.1850,35,1.00,1.00,1.0000,1,4,module/spring-boot-flyway/src/main/java/org/springframework/boot/flyway/autoconfigure/FlywayMigrationInitializerDatabaseInitializerDetector.java
0.1840,34,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/features/devservices/testcontainers/atdevelopmenttime/dynamicproperties/MyContainersConfiguration.kt
0.1840,34,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/features/springapplication/applicationavailability/managing/MyReadinessStateExporter.kt
0.1840,34,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/actuator/endpoints/health/reactivehealthindicators/MyReactiveHealthIndicator.kt
0.1840,34,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/howto/traditionaldeployment/convertexistingapplication/MyApplication.kt
0.1840,34,1.00,1.00,1.0000,1,4,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/context/ConfigurationPropertiesAutoConfiguration.java
0.1840,34,1.00,1.00,1.0000,1,4,module/spring-boot-health/src/main/java/org/springframework/boot/health/actuate/endpoint/HealthEndpointWebExtensionRuntimeHints.java
0.1840,34,1.00,1.00,1.0000,1,4,module/spring-boot-http-client/src/main/java/org/springframework/boot/http/client/autoconfigure/imperative/NotReactiveWebApplicationCondition.java
0.1840,34,1.00,1.00,1.0000,1,4,module/spring-boot-http-client/src/main/java/org/springframework/boot/http/client/autoconfigure/service/HttpServiceClientPropertiesAutoConfiguration.java
0.1840,34,1.00,1.00,1.0000,1,4,module/spring-boot-mongodb/src/main/java/org/springframework/boot/mongodb/testcontainers/MongoDbContainerConnectionDetailsFactory.java
0.1840,42,2.00,2.00,1.0000,1,2,module/spring-boot-jdbc/src/main/java/org/springframework/boot/jdbc/autoconfigure/HikariJdbcConnectionDetailsBeanPostProcessor.java
0.1840,34,1.00,1.00,1.0000,1,4,module/spring-boot-restclient/src/main/java/org/springframework/boot/restclient/autoconfigure/NotReactiveWebApplicationCondition.java
0.1833,21,1.00,1.00,0.5506,1,0,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/features/externalconfig/typesafeconfigurationproperties/usingannotatedtypes/MyProperties.java
0.1830,33,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/web/reactive/webflux/MyUserHandler.kt
0.1830,33,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/io/webservices/template/MyService.kt
0.1830,33,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/features/taskexecutionandscheduling/multiple/MyTaskExecutorConfiguration.kt
0.1830,33,1.00,1.00,1.0000,1,4,core/spring-boot/src/main/java/org/springframework/boot/env/PropertySourceRuntimeHints.java
0.1830,58,1.00,1.00,1.0000,1,3,module/spring-boot-web-server/src/main/java/org/springframework/boot/web/server/servlet/context/WebServerStartStopLifecycle.java
0.1830,33,1.00,1.00,1.0000,1,4,module/spring-boot-integration/src/main/java/org/springframework/boot/integration/autoconfigure/metrics/IntegrationMetricsAutoConfiguration.java
0.1830,33,1.00,1.00,1.0000,1,4,module/spring-boot-mongodb/src/main/java/org/springframework/boot/mongodb/testcontainers/MongoDbAtlasLocalContainerConnectionDetailsFactory.java
0.1820,32,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/io/restclient/webclient/ssl/MyService.kt
0.1820,32,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/io/restclient/restclient/ssl/MyService.kt
0.1820,32,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/features/devservices/testcontainers/atdevelopmenttime/importingcontainerdeclarations/MyContainers.kt
0.1820,32,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/data/sql/r2dbc/MyPostgresR2dbcConfiguration.kt
0.1820,82,1.00,1.00,1.0000,1,2,core/spring-boot/src/main/java/org/springframework/boot/context/properties/source/ConfigurationPropertyState.java
0.1820,57,1.00,1.00,1.0000,1,3,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/AbstractExposableEndpoint.java
0.1810,53,2.00,2.00,1.0000,1,1,cli/spring-boot-cli/src/main/java/org/springframework/boot/cli/util/Log.java
0.1810,31,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/actuator/loggers/opentelemetry/OpenTelemetryAppenderInitializer.java
0.1810,31,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/web/servlet/springmvc/errorhandling/errorpages/MyErrorViewResolver.kt
0.1810,31,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/web/servlet/springmvc/cors/MyCorsConfiguration.kt
0.1810,31,1.00,1.00,1.0000,1,4,core/spring-boot/src/main/java/org/springframework/boot/web/context/reactive/FilteredReactiveWebContextResourceFilePathResolver.java
0.1810,31,1.00,1.00,1.0000,1,4,module/spring-boot-r2dbc/src/main/java/org/springframework/boot/r2dbc/init/R2dbcScriptDatabaseInitializerDetector.java
0.1810,31,1.00,1.00,1.0000,1,4,module/spring-boot-micrometer-metrics/src/main/java/org/springframework/boot/micrometer/metrics/autoconfigure/AutoConfiguredCompositeMeterRegistry.java
0.1800,30,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/features/developingautoconfiguration/testing/MyConditionEvaluationReportingTests.java
0.1800,30,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/messaging/amqp/receiving/custom/MyMessageConverter.java
0.1800,30,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/io/caching/provider/cache2k/MyCache2kDefaultsConfiguration.kt
0.1800,30,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/features/springapplication/applicationavailability/managing/MyLocalCacheVerifier.kt
0.1800,55,1.00,1.00,1.0000,1,3,module/spring-boot-health/src/main/java/org/springframework/boot/health/contributor/ReactiveHealthContributor.java
0.1800,55,1.00,1.00,1.0000,1,3,module/spring-boot-micrometer-metrics/src/main/java/org/springframework/boot/micrometer/metrics/autoconfigure/export/datadog/DatadogPropertiesConfigAdapter.java
0.1800,30,1.00,1.00,1.0000,2,2,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/web/annotation/ServletEndpointsSupplier.java
0.1790,29,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/web/reactive/webflux/httpcodecs/MyCodecsConfiguration.kt
0.1790,29,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/io/caching/provider/MyCacheManagerConfiguration.kt
0.1790,29,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/testing/utilities/testresttemplate/MyTests.kt
0.1790,29,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/gettingstarted/firstapplication/code/MyApplication.kt
0.1790,29,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/actuator/metrics/gettingstarted/commontags/MyMeterRegistryConfiguration.kt
0.1790,29,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/howto/traditionaldeployment/war/MyApplication.kt
0.1790,29,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/howto/security/enablehttps/MySecurityConfig.kt
0.1790,29,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/data/nosql/mongodb/connecting/MyBean.kt
0.1790,29,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/data/sql/r2dbc/MyR2dbcConfiguration.kt
0.1790,54,1.00,1.00,1.0000,1,3,module/spring-boot-web-server/src/main/java/org/springframework/boot/web/server/reactive/context/WebServerStartStopLifecycle.java
0.1790,54,1.00,1.00,1.0000,1,3,configuration-metadata/spring-boot-configuration-metadata-changelog-generator/src/main/java/org/springframework/boot/configurationmetadata/changelog/Difference.java
0.1780,28,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/testing/utilities/testpropertyvalues/MyEnvironmentTests.java
0.1780,28,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/io/restclient/clienthttprequestfactory/configuration/MyClientHttpConfiguration.kt
0.1780,28,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/testing/utilities/testpropertyvalues/MyEnvironmentTests.kt
0.1780,28,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/testing/testcontainers/serviceconnections/MyRedisConfiguration.kt
0.1780,28,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/data/nosql/mongodb/template/MyBean.kt
0.1780,28,1.00,1.00,1.0000,2,2,module/spring-boot-reactor-netty/src/main/java/org/springframework/boot/reactor/netty/NettyRouteProvider.java
0.1780,28,1.00,1.00,1.0000,2,2,module/spring-boot-reactor-netty/src/main/java/org/springframework/boot/reactor/netty/NettyServerCustomizer.java
0.1771,89,1.43,1.43,1.0000,1,0,cli/spring-boot-cli/src/main/java/org/springframework/boot/cli/command/status/ExitStatus.java
0.1770,27,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/testing/testcontainers/springbeans/MyTestConfiguration.java
0.1770,27,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/actuator/observability/opentelemetry/environmentvariables/unsupported/AutoConfiguredOpenTelemetrySdkConfiguration.java
0.1770,27,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/io/restclient/webclient/configuration/MyConnectorHttpConfiguration.kt
0.1770,27,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/features/taskexecutionandscheduling/builder/MyTaskExecutorConfiguration.kt
0.1770,27,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/testing/testcontainers/springbeans/MyTestConfiguration.kt
0.1770,27,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/testing/springbootapplications/autoconfiguredspringrestdocs/withmockmvc/MyResultHandlerConfiguration.kt
0.1760,26,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/web/servlet/embeddedcontainer/customizing/programmatic/MyTomcatWebServerFactoryCustomizer.kt
0.1760,26,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/web/reactive/reactiveserver/customizing/programmatic/MyNettyWebServerFactoryCustomizer.kt
0.1760,26,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/features/externalconfig/typesafeconfigurationproperties/conversion/durations/javabeanbinding/MyProperties.kt
0.1760,26,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/features/externalconfig/typesafeconfigurationproperties/conversion/datasizes/javabeanbinding/MyProperties.kt
0.1760,26,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/testing/springbootapplications/autoconfiguredspringrestdocs/withmockmvc/MyRestDocsConfiguration.kt
0.1760,26,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/actuator/loggers/opentelemetry/OpenTelemetryAppenderInitializer.kt
0.1760,26,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/actuator/endpoints/info/writingcustominfocontributors/MyInfoContributor.kt
0.1760,51,1.00,1.00,1.0000,1,3,module/spring-boot-amqp/src/main/java/org/springframework/boot/amqp/autoconfigure/SimpleRabbitListenerContainerFactoryConfigurer.java
0.1750,100,1.00,1.00,1.0000,1,1,buildpack/spring-boot-buildpack-platform/src/main/java/org/springframework/boot/buildpack/platform/docker/type/Regex.java
0.1750,25,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/features/externalconfig/typesafeconfigurationproperties/validate/MyProperties.kt
0.1750,25,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/features/externalconfig/typesafeconfigurationproperties/validation/MyProperties.kt
0.1750,50,1.00,1.00,1.0000,1,3,module/spring-boot-mongodb/src/main/java/org/springframework/boot/mongodb/docker/compose/MongoEnvironment.java
0.1750,50,1.00,1.00,1.0000,1,3,module/spring-boot-micrometer-metrics/src/main/java/org/springframework/boot/micrometer/metrics/autoconfigure/export/appoptics/AppOpticsPropertiesConfigAdapter.java
0.1750,50,1.00,1.00,1.0000,1,3,module/spring-boot-micrometer-metrics/src/main/java/org/springframework/boot/micrometer/metrics/autoconfigure/export/properties/PushRegistryPropertiesConfigAdapter.java
0.1740,24,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/web/servlet/springmvc/errorhandling/errorpageswithoutspringmvc/MyFilter.kt
0.1740,24,1.00,1.00,1.0000,1,4,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/data/sql/jpaandspringdata/repositories/CityRepository.kt
